,year,branch_name,hour,amount_in_gbp
5126,2018.0,Lancashire store,14.0,61201626.54720001
5127,2019.0,Larne store,17.0,61199846.6674
5128,2018.0,Fareham outlet,1.0,61197999.878400005
5129,2020.0,North Ayrshire store,14.0,61194994.19
5130,2019.0,North Ayrshire store,12.0,61190581.7278
5131,2018.0,Bassetlaw outlet,18.0,61189837.536000006
5132,2019.0,South Northamptonshire store,5.0,61184585.3724
5133,2017.0,Chiltern store,16.0,61180991.4528
5134,2020.0,Epsom and Ewell store,16.0,61180927.54
5135,2011.0,Forest of Dean store,9.0,61180399.4076
5136,2019.0,St,14.0,61180214.4842
5137,2016.0,Lancashire store,8.0,61170609.514
5138,2019.0,Dorset outlet,14.0,61160767.0898
5139,2014.0,Colchester outlet,21.0,61155859.9872
5140,2016.0,North Ayrshire store,14.0,61151535.062
5141,2018.0,Ceredigion store,15.0,61148226.720000006
5142,2016.0,Staffordshire store,6.0,61145063.2392
5143,2020.0,Stoke-on-Trent store,20.0,61142945.26
5144,2020.0,Bedfordshire store,1.0,61142517.02
5145,2012.0,Staffordshire store,20.0,61138701.07800001
5146,2020.0,Cheshire East outlet,14.0,61138656.0
5147,2017.0,Sefton outlet,0.0,61136757.9198
5148,2014.0,Bargoed outlet,15.0,61131936.5008
5149,2016.0,Hampshire branch,8.0,61130676.9692
5150,2012.0,Haringey store,20.0,61128959.44680001
5151,2010.0,South Northamptonshire store,17.0,61128435.768
5152,2020.0,Reigate and Banstead branch,22.0,61126150.66
5153,2017.0,Chorley store,6.0,61124146.3252
5154,2016.0,Staffordshire store,22.0,61123885.566
5155,2020.0,North Yorkshire outlet,0.0,61122406.37
5156,2016.0,Epsom and Ewell store,23.0,61120774.4572
5157,2017.0,Fareham outlet,13.0,61119817.4466
5158,2013.0,Hampshire branch,3.0,61119204.34360001
5159,2013.0,Dorset outlet,23.0,61118755.61280001
5160,2016.0,East Hertfordshire branch,16.0,61118545.8216
5161,2017.0,Sefton outlet,4.0,61116655.2866
5162,2011.0,East Sussex outlet,15.0,61115386.10120001
5163,2016.0,North Ayrshire store,6.0,61109595.6568
5164,2019.0,Newark and Sherwood store,19.0,61109209.5642
5165,2018.0,Darlington store,1.0,61107451.61280001
5166,2014.0,Rushcliffe branch,21.0,61105739.5608
5167,2020.0,North Yorkshire store,22.0,61104718.64
5168,2011.0,North Yorkshire outlet,1.0,61102965.102000006
5169,2020.0,North Yorkshire store,20.0,61101048.44
5170,2015.0,East Sussex outlet,10.0,61100821.17
5171,2010.0,North Yorkshire store,15.0,61100747.2
5172,2017.0,Darlington store,23.0,61099150.8322
5173,2018.0,Glasgow City outlet,5.0,61098897.64800001
5174,2017.0,Selby branch,21.0,61097794.4968
5175,2019.0,York outlet,13.0,61090827.0084
5176,2017.0,Bargoed outlet,14.0,61085484.839600004
5177,2017.0,Colchester outlet,16.0,61084404.789
5178,2020.0,Selby branch,14.0,61081824.87
5179,2014.0,Haringey store,6.0,61080591.668800004
5180,2018.0,Oxford outlet,18.0,61080290.102400005
5181,2020.0,Lincoln branch,12.0,61076311.21
5182,2015.0,North Yorkshire store,7.0,61072586.226
5183,2015.0,West Oxfordshire outlet,9.0,61072255.845
5184,2016.0,Bassetlaw outlet,1.0,61071092.7644
5185,2019.0,Fareham outlet,15.0,61069652.8932
5186,2011.0,Hampshire branch,21.0,61068270.4346
5187,2016.0,Fylde outlet,19.0,61066420.986
5188,2017.0,Stoke-on-Trent store,17.0,61062293.7236
5189,2017.0,Larne store,20.0,61052758.8618
5190,2017.0,Cheshire East outlet,22.0,61051429.2318
5191,2018.0,Dorset outlet,20.0,61045271.84640001
5192,2015.0,Barry outlet,23.0,61043277.33
5193,2020.0,Selby branch,12.0,61041422.63
5194,2020.0,Haringey store,23.0,61031930.69
5195,2012.0,Colchester outlet,2.0,61027590.74160001
5196,2012.0,Lambeth store,23.0,61024794.4152
5197,2015.0,East Sussex outlet,12.0,61023741.822
5198,2019.0,Bargoed outlet,18.0,61023613.3262
5199,2013.0,East Sussex outlet,9.0,61020530.52360001
5200,2014.0,East Hertfordshire branch,3.0,61018563.7688
5201,2019.0,Reigate and Banstead branch,20.0,61017303.1258
5202,2020.0,Selby branch,19.0,61016419.99
5203,2013.0,Dorset outlet,1.0,61015547.40840001
5204,2019.0,North Yorkshire outlet,15.0,61014391.6144
5205,2015.0,Stoke-on-Trent store,12.0,61011154.593
5206,2011.0,Powys outlet,19.0,61008144.2708
5207,2014.0,Bridgend outlet,22.0,61007568.336
5208,2014.0,Lincoln branch,9.0,61006132.0792
5209,2012.0,Isle of Anglesey outlet,1.0,61003676.1516
5210,2013.0,Rushcliffe branch,22.0,61002748.26060001
5211,2011.0,East Sussex outlet,5.0,61002277.8514
5212,2020.0,Bracknell Forest store,14.0,61001764.62
5213,2019.0,South Northamptonshire store,20.0,61001617.6868
5214,2020.0,Powys outlet,3.0,60998504.93
5215,2015.0,Isle of Wight store,23.0,60997506.93
5216,2017.0,Dorset outlet,5.0,60988259.5962
5217,2018.0,Isle of Anglesey outlet,23.0,60984096.364800006
5218,2018.0,Bracknell Forest store,9.0,60982195.27680001
5219,2016.0,York outlet,17.0,60979447.0564
5220,2020.0,Cheshire East outlet,22.0,60975413.51
5221,2015.0,North Ayrshire store,14.0,60967214.379
5222,2015.0,Reigate and Banstead branch,18.0,60966570.348
5223,2019.0,Colchester outlet,9.0,60966417.3216
5224,2012.0,Reigate and Banstead branch,21.0,60962185.67040001
5225,2015.0,Armagh outlet,5.0,60961420.215
5226,2014.0,Lincolnshire store,3.0,60958837.2888
5227,2011.0,Haringey store,12.0,60955533.3086
5228,2015.0,Peeblesshire outlet,14.0,60953813.928
5229,2018.0,North Yorkshire store,20.0,60950044.608
5230,2020.0,Lincolnshire store,2.0,60948428.64
5231,2017.0,Darlington store,6.0,60942114.4416
5232,2019.0,Isle of Anglesey outlet,16.0,60940878.9626
5233,2019.0,Forest of Dean store,9.0,60939359.5216
5234,2016.0,Lancashire store,16.0,60936920.3508
5235,2018.0,Bargoed outlet,17.0,60935457.6384
5236,2014.0,North Yorkshire store,1.0,60933952.4816
5237,2014.0,North Yorkshire store,0.0,60933025.5688
5238,2018.0,Isle of Anglesey outlet,3.0,60929912.409600005
5239,2014.0,Fareham outlet,0.0,60929065.032
5240,2018.0,Reigate and Banstead branch,23.0,60924998.716800004
5241,2017.0,West Oxfordshire outlet,17.0,60923350.9418
5242,2020.0,Shepway store,10.0,60918559.78
5243,2011.0,South Northamptonshire store,2.0,60913697.2858
5244,2017.0,East Sussex outlet,16.0,60910495.144600004
5245,2014.0,Reigate and Banstead branch,9.0,60910456.3672
5246,2014.0,Shepway store,23.0,60904432.160000004
5247,2019.0,Lambeth store,10.0,60903053.1578
5248,2017.0,North Ayrshire store,16.0,60900328.2362
5249,2020.0,Barry outlet,15.0,60898873.21
5250,2014.0,Uttlesford branch,1.0,60895149.8144
5251,2016.0,Selby branch,9.0,60887378.4244
5252,2020.0,Chorley store,11.0,60880143.37
5253,2017.0,East Dunbartonshire branch,8.0,60877627.3208
5254,2014.0,Chorley store,10.0,60877079.9296
5255,2015.0,Fareham outlet,10.0,60873624.135
5256,2018.0,Chiltern store,20.0,60872844.5856
5257,2011.0,Dorset outlet,4.0,60872643.3954
5258,2018.0,Hampshire branch,8.0,60872562.61440001
5259,2017.0,Bridgend outlet,9.0,60868057.162
5260,2019.0,West Oxfordshire outlet,23.0,60865919.0566
5261,2018.0,Fylde outlet,23.0,60863268.009600006
5262,2019.0,Uttlesford branch,9.0,60860290.1228
5263,2016.0,Powys outlet,0.0,60857144.2252
5264,2015.0,North Ayrshire store,13.0,60853107.807000004
5265,2017.0,North Yorkshire store,23.0,60851562.512
5266,2014.0,Isle of Wight store,3.0,60850685.9048
5267,2017.0,Selby branch,2.0,60848918.4612
5268,2015.0,Bassetlaw outlet,19.0,60846561.09
5269,2017.0,Barry outlet,5.0,60845571.7228
5270,2012.0,Greater London branch,11.0,60840340.444800004
5271,2011.0,Chiltern store,13.0,60839343.6382
5272,2019.0,York outlet,22.0,60838050.287
5273,2015.0,Uttlesford branch,23.0,60837245.127
5274,2015.0,Dumfries and Galloway branch,14.0,60830147.457
5275,2012.0,Fylde outlet,21.0,60827595.67080001
5276,2020.0,Rugby branch,0.0,60825992.79
5277,2015.0,Fareham outlet,5.0,60825371.463
5278,2015.0,Isle of Wight store,15.0,60825125.871
5279,2019.0,Richmondshire outlet,23.0,60821665.716
5280,2018.0,St,11.0,60817477.9584
5281,2016.0,Shepway store,3.0,60817278.7668
5282,2020.0,Hinckley and Bosworth branch,14.0,60816907.31
5283,2020.0,North Yorkshire store,11.0,60816293.38
5284,2019.0,Bargoed outlet,17.0,60811846.5472
5285,2013.0,Fareham outlet,9.0,60810511.21360001
5286,2014.0,Chorley store,18.0,60808834.9
5287,2019.0,Darlington store,7.0,60795030.5312
5288,2018.0,Forest of Dean store,21.0,60787610.08320001
5289,2019.0,Selby branch,1.0,60787277.4082
5290,2018.0,Darlington store,8.0,60782600.6784
5291,2017.0,Chiltern store,13.0,60767791.0938
5292,2013.0,Chorley store,12.0,60767122.92360001
5293,2016.0,East Hertfordshire branch,12.0,60765904.0348
5294,2013.0,West Oxfordshire outlet,10.0,60760813.55940001
5295,2015.0,Lincolnshire store,8.0,60756914.295
5296,2016.0,North Ayrshire store,7.0,60752772.608
5297,2018.0,Hampshire branch,14.0,60749911.843200006
5298,2015.0,Bedford Borough branch,10.0,60749714.394
5299,2014.0,Shepway store,18.0,60745013.4016
5300,2018.0,Selby branch,3.0,60743488.53120001
5301,2014.0,Mole Valley store,12.0,60740614.088
5302,2014.0,Isle of Anglesey outlet,13.0,60740387.7696
5303,2015.0,Rushcliffe branch,15.0,60738783.075
5304,2013.0,East Dunbartonshire branch,22.0,60736002.05200001
5305,2020.0,Bargoed outlet,22.0,60735436.94
5306,2020.0,Uttlesford branch,21.0,60735320.68
5307,2020.0,Reigate and Banstead branch,11.0,60733696.27
5308,2014.0,Lincoln branch,1.0,60730030.7592
5309,2017.0,Shepway store,10.0,60728879.7186
5310,2020.0,Hinckley and Bosworth branch,11.0,60728454.6
5311,2012.0,Lichfield outlet,22.0,60725946.56520001
5312,2019.0,Darlington store,17.0,60725356.2552
5313,2014.0,Bedfordshire store,23.0,60721826.572
5314,2011.0,St,20.0,60716349.550400004
5315,2014.0,Peeblesshire outlet,9.0,60714186.456
5316,2018.0,Bridgend outlet,16.0,60713724.124800004
5317,2020.0,Colchester outlet,11.0,60709540.37
5318,2017.0,Bargoed outlet,19.0,60707769.6592
5319,2018.0,North Yorkshire outlet,18.0,60707083.2
5320,2013.0,Uttlesford branch,18.0,60702889.91920001
5321,2011.0,Sefton outlet,7.0,60699306.900000006
5322,2017.0,Colchester outlet,18.0,60699219.5226
5323,2018.0,Oxford outlet,6.0,60697662.163200006
5324,2020.0,Forest of Dean store,5.0,60692616.93
5325,2019.0,Sefton outlet,7.0,60689386.1686
5326,2017.0,Bedford Borough branch,14.0,60679911.1048
5327,2014.0,Bridgend outlet,5.0,60679451.5624
5328,2017.0,Fylde outlet,18.0,60677770.5744
5329,2014.0,Glasgow City outlet,18.0,60673555.5272
5330,2020.0,East Hertfordshire branch,21.0,60669333.48
5331,2019.0,Epsom and Ewell store,5.0,60669010.4986
5332,2016.0,Chorley store,2.0,60668451.8756
5333,2016.0,Bedfordshire store,7.0,60668066.7636
5334,2013.0,Lichfield outlet,12.0,60662841.98960001
5335,2015.0,West Oxfordshire outlet,17.0,60660463.338
5336,2013.0,Bracknell Forest store,18.0,60658306.10880001
5337,2020.0,St,21.0,60655521.9
5338,2018.0,Lichfield outlet,16.0,60652921.9104
5339,2017.0,St,6.0,60651926.017
5340,2015.0,Lincolnshire store,2.0,60649515.216
5341,2017.0,Epsom and Ewell store,7.0,60647832.693
5342,2011.0,Larne store,20.0,60634512.640200004
5343,2020.0,Newham branch,9.0,60631595.71
5344,2010.0,Richmondshire outlet,13.0,60629180.424
5345,2020.0,York outlet,11.0,60629120.95
5346,2017.0,Chorley store,14.0,60628721.5436
5347,2012.0,Barry outlet,2.0,60625938.11400001
5348,2017.0,Chorley store,23.0,60623727.0886
5349,2015.0,Bedford Borough branch,18.0,60623205.57
5350,2016.0,East Sussex outlet,22.0,60623011.7048
5351,2015.0,Reigate and Banstead branch,15.0,60617384.118
5352,2020.0,Colchester outlet,9.0,60614845.65
5353,2019.0,Powys outlet,17.0,60614619.1854
5354,2015.0,Rushcliffe branch,6.0,60614618.346
5355,2016.0,Bassetlaw outlet,0.0,60613303.8832
5356,2012.0,Fylde outlet,19.0,60613273.52640001
5357,2013.0,Lancashire store,10.0,60609354.81420001
5358,2017.0,North Ayrshire store,17.0,60608175.6628
5359,2012.0,Fareham outlet,5.0,60601850.92080001
5360,2014.0,Isle of Anglesey outlet,1.0,60600653.9424
5361,2014.0,Lancashire store,3.0,60596054.9744
5362,2012.0,Glasgow City outlet,2.0,60594403.228800006
5363,2014.0,Glasgow City outlet,11.0,60593243.92
5364,2015.0,South Northamptonshire store,15.0,60590602.494
5365,2019.0,Isle of Wight store,14.0,60589684.2124
5366,2019.0,Bedford Borough branch,9.0,60589406.6568
5367,2020.0,Lancashire store,20.0,60584514.07
5368,2018.0,Chorley store,20.0,60579465.96480001
5369,2016.0,Selby branch,16.0,60577917.4724
5370,2020.0,Peeblesshire outlet,12.0,60574643.05
5371,2011.0,Chorley store,10.0,60573839.9054
5372,2019.0,Wrexham store,3.0,60573452.9624
5373,2010.0,North Yorkshire store,0.0,60563280.632
5374,2020.0,Bedford Borough branch,5.0,60562497.09
5375,2014.0,Chorley store,12.0,60560592.7432
5376,2015.0,South Northamptonshire store,13.0,60560585.973
5377,2020.0,Isle of Wight store,2.0,60558288.27
5378,2019.0,York outlet,12.0,60553276.3304
5379,2018.0,North Yorkshire outlet,22.0,60548987.424
5380,2015.0,Rugby branch,21.0,60547855.374
5381,2015.0,Fareham outlet,7.0,60546991.059
5382,2018.0,Dumfries and Galloway branch,23.0,60543037.3056
5383,2011.0,North Ayrshire store,21.0,60539973.8398
5384,2019.0,Ceredigion store,17.0,60535693.092
5385,2017.0,Dumfries and Galloway branch,18.0,60535086.8276
5386,2019.0,South Northamptonshire store,18.0,60533949.6622
5387,2020.0,Lambeth store,0.0,60531597.84
5388,2016.0,Powys outlet,22.0,60531545.5532
5389,2013.0,North Ayrshire store,1.0,60527653.37800001
5390,2015.0,Armagh outlet,22.0,60518007.018
5391,2019.0,Oxford outlet,10.0,60516807.2376
5392,2015.0,Lincolnshire store,20.0,60514923.996
5393,2015.0,Bracknell Forest store,6.0,60508972.431
5394,2012.0,Peeblesshire outlet,15.0,60502560.85440001
5395,2020.0,Stoke-on-Trent store,14.0,60497532.32
5396,2019.0,Chorley store,8.0,60496687.190799996
5397,2020.0,Hinckley and Bosworth branch,19.0,60492937.88
5398,2013.0,Castle Point outlet,10.0,60491995.30980001
5399,2014.0,North Yorkshire outlet,16.0,60491752.464
5400,2018.0,Uttlesford branch,6.0,60487850.208000004
5401,2013.0,Fareham outlet,19.0,60487032.56800001
5402,2020.0,Selby branch,9.0,60483769.03
5403,2016.0,Richmondshire outlet,7.0,60483296.374
5404,2018.0,Hinckley and Bosworth branch,19.0,60481568.74560001
5405,2018.0,Lincoln branch,16.0,60476201.971200004
5406,2019.0,Newham branch,19.0,60474754.3498
5407,2012.0,North Yorkshire outlet,12.0,60469256.173200004
5408,2017.0,West Oxfordshire outlet,7.0,60468799.418800004
5409,2019.0,Cheshire East outlet,13.0,60467474.4296
5410,2020.0,Lincolnshire store,1.0,60466286.0
5411,2020.0,Newark and Sherwood store,9.0,60462939.1
5412,2019.0,Bracknell Forest store,0.0,60461759.2656
5413,2018.0,Hinckley and Bosworth branch,5.0,60461425.16160001
5414,2018.0,Richmondshire outlet,10.0,60457108.8672
5415,2016.0,Chorley store,17.0,60451699.9308
5416,2019.0,Richmondshire outlet,3.0,60448382.4224
5417,2020.0,North Yorkshire store,7.0,60446796.22
5418,2018.0,Armagh outlet,22.0,60446462.246400006
5419,2020.0,Castle Point outlet,9.0,60439708.53
5420,2017.0,Selby branch,17.0,60438901.7976
5421,2020.0,Fareham outlet,22.0,60430104.41
5422,2013.0,Lincolnshire store,18.0,60423291.75020001
5423,2020.0,North Yorkshire store,4.0,60422471.54
5424,2012.0,Powys outlet,10.0,60417233.839200005
5425,2012.0,Dorset outlet,2.0,60415313.56560001
5426,2015.0,Larne store,5.0,60412451.193
5427,2014.0,Powys outlet,8.0,60412419.1616
5428,2015.0,Bridgend outlet,16.0,60408186.237
5429,2016.0,Colchester outlet,15.0,60402874.7488
5430,2018.0,Bracknell Forest store,12.0,60402848.044800006
5431,2011.0,North Yorkshire store,19.0,60402826.15840001
5432,2020.0,St,7.0,60399965.42
5433,2010.0,Newham branch,20.0,60393247.776
5434,2015.0,Sefton outlet,4.0,60388931.277
5435,2013.0,Lincoln branch,22.0,60385946.87800001
5436,2018.0,North Ayrshire store,8.0,60382160.668800004
5437,2018.0,Rugby branch,13.0,60376756.16640001
5438,2010.0,Peeblesshire outlet,11.0,60375381.56
5439,2019.0,Cheshire East outlet,1.0,60370649.1752
5440,2018.0,Castle Point outlet,14.0,60367051.32480001
5441,2013.0,Reigate and Banstead branch,7.0,60362128.67920001
5442,2017.0,Isle of Wight store,13.0,60361643.1882
5443,2020.0,Cheshire East outlet,7.0,60360952.25
5444,2017.0,Rushcliffe branch,0.0,60359718.698
5445,2020.0,Uttlesford branch,1.0,60357626.19
5446,2018.0,Uttlesford branch,13.0,60351022.233600006
5447,2015.0,Bracknell Forest store,15.0,60350555.394
5448,2017.0,Newham branch,13.0,60349966.48
5449,2013.0,Hinckley and Bosworth branch,9.0,60343351.13820001
5450,2016.0,Lincoln branch,20.0,60343237.5796
5451,2020.0,Castle Point outlet,6.0,60341999.73
5452,2017.0,St,4.0,60340259.429
5453,2019.0,Hampshire branch,2.0,60340127.4182
5454,2018.0,Lambeth store,9.0,60334245.369600005
5455,2016.0,Colchester outlet,21.0,60333973.2164
5456,2014.0,Hinckley and Bosworth branch,0.0,60333917.5032
5457,2016.0,Newham branch,15.0,60333397.1584
5458,2014.0,Hampshire branch,7.0,60329017.012
5459,2014.0,Ceredigion store,2.0,60328787.156
5460,2014.0,Bassetlaw outlet,11.0,60324707.9864
5461,2017.0,Darlington store,12.0,60323075.0634
5462,2019.0,Powys outlet,20.0,60320010.625
5463,2016.0,Darlington store,8.0,60317665.4068
5464,2017.0,Lichfield outlet,3.0,60317009.187
5465,2016.0,Lichfield outlet,7.0,60314533.3036
5466,2019.0,Armagh outlet,15.0,60312164.745
5467,2016.0,Haringey store,2.0,60311923.9352
5468,2018.0,Isle of Anglesey outlet,6.0,60307140.54720001
5469,2015.0,Lancashire store,22.0,60304703.67
5470,2020.0,Peeblesshire outlet,11.0,60303580.04
5471,2020.0,Isle of Anglesey outlet,18.0,60303349.48
5472,2020.0,Stoke-on-Trent store,22.0,60301029.29
5473,2012.0,Richmondshire outlet,19.0,60299386.996800005
5474,2011.0,Hinckley and Bosworth branch,1.0,60290524.395
5475,2019.0,Oxford outlet,21.0,60289265.8494
5476,2020.0,Dumfries and Galloway branch,18.0,60288836.44
5477,2017.0,Isle of Anglesey outlet,0.0,60287553.3094
5478,2015.0,East Dunbartonshire branch,1.0,60286679.019
5479,2012.0,Newham branch,8.0,60284140.14840001
5480,2015.0,Peeblesshire outlet,13.0,60282051.984
5481,2017.0,Staffordshire store,16.0,60278263.4492
5482,2012.0,Uttlesford branch,5.0,60276353.256000005
5483,2020.0,Selby branch,8.0,60274182.16
5484,2016.0,Richmondshire outlet,16.0,60267176.8832
5485,2014.0,Bargoed outlet,22.0,60266765.4864
5486,2016.0,Lincolnshire store,8.0,60266751.015200004
5487,2019.0,North Yorkshire store,9.0,60265125.8622
5488,2020.0,Newark and Sherwood store,6.0,60264157.74
5489,2018.0,Uttlesford branch,19.0,60263879.712000005
5490,2020.0,Reigate and Banstead branch,4.0,60260892.81
5491,2018.0,East Sussex outlet,9.0,60259190.908800006
5492,2017.0,Chorley store,16.0,60252502.4014
5493,2018.0,Isle of Anglesey outlet,11.0,60248399.107200004
5494,2016.0,Hinckley and Bosworth branch,20.0,60244897.28
5495,2015.0,Sefton outlet,9.0,60242280.309
5496,2019.0,North Yorkshire store,13.0,60229971.41
5497,2017.0,Larne store,2.0,60228996.235
5498,2012.0,Newham branch,1.0,60223041.782400005
5499,2012.0,Forest of Dean store,9.0,60218531.87280001
5500,2019.0,Bedfordshire store,12.0,60214857.7128
5501,2018.0,Dorset outlet,22.0,60212686.81920001
5502,2019.0,Fylde outlet,0.0,60207541.072
5503,2016.0,Bracknell Forest store,23.0,60207027.7156
5504,2018.0,Rushcliffe branch,16.0,60203722.31040001
5505,2018.0,West Oxfordshire outlet,9.0,60200746.88640001
5506,2017.0,Shepway store,4.0,60199449.5346
5507,2020.0,North Yorkshire outlet,4.0,60198561.46
5508,2015.0,North Yorkshire outlet,8.0,60196579.758
5509,2016.0,East Hertfordshire branch,8.0,60192681.5116
5510,2017.0,Shepway store,1.0,60190670.6114
5511,2014.0,Bargoed outlet,12.0,60189069.4152
5512,2016.0,Bargoed outlet,6.0,60188504.224
5513,2016.0,Rushcliffe branch,17.0,60187231.4224
5514,2019.0,Bassetlaw outlet,22.0,60185252.8144
5515,2012.0,Lambeth store,22.0,60174832.720800005
5516,2019.0,Richmondshire outlet,6.0,60168655.1816
5517,2020.0,Tyne and Wear outlet,7.0,60165989.0
5518,2017.0,East Sussex outlet,11.0,60161391.8204
5519,2019.0,Lancashire store,1.0,60160406.5216
5520,2020.0,Armagh outlet,0.0,60160249.41
5521,2012.0,Powys outlet,15.0,60153178.17600001
5522,2019.0,Castle Point outlet,15.0,60151871.3488
5523,2013.0,Staffordshire store,12.0,60151348.99160001
5524,2012.0,North Ayrshire store,19.0,60148121.518800005
5525,2019.0,North Yorkshire outlet,1.0,60146208.7912
5526,2015.0,Uttlesford branch,21.0,60145493.715
5527,2012.0,Bedford Borough branch,13.0,60145170.615600005
5528,2018.0,Colchester outlet,2.0,60143742.92160001
5529,2017.0,Powys outlet,19.0,60140477.2904
